date_started,date_concluded,pollster,client,area,sample_size,labour,conservative,reform_uk,liberal_democrat,green,alliance,brexit_party,change_uk,liberal,plaid_cymru,scottish_national_party,social_democratic_party,united_kingdom_independence_party,reclaim_party,others,lead,lead_value
2022-07-17,2022-07-17,Redfield & Wilton Strategies,,GB,2000,42.0,32.0,3.0,12.0,5.0,,,,,0.0,4.0,,,,2.0,lab+10.0,10.0
2022-07-15,2022-07-17,Savanta,,UK,1980,43.0,30.0,3.0,11.0,4.0,,,,,1.0,4.0,,,,4.0,lab+13.0,13.0
2022-07-14,2022-07-14,Techne UK,,UK,1645,40.0,31.0,,13.0,6.0,,,,,,4.0,,,,6.0,lab+9.0,9.0
2022-07-13,2022-07-14,YouGov,The Times,GB,1733,40.0,29.0,4.0,13.0,7.0,,,,,1.0,4.0,,,,2.0,lab+11.0,11.0
2022-07-12,2022-07-14,JL Partners,The Sunday Telegraph,GB,4434,42.0,31.0,3.0,12.0,6.0,,,,,1.0,4.0,,1.0,,1.0,lab+11.0,11.0
2022-07-11,2022-07-12,We Think,The Byline Times,UK,1002,46.0,25.0,5.0,8.0,8.0,,,,,1.0,5.0,,,,2.0,lab+21.0,21.0
2022-07-10,2022-07-10,Redfield & Wilton Strategies,,GB,2000,42.0,31.0,5.0,12.0,5.0,,,,,0.0,4.0,,,,1.0,lab+11.0,11.0
2022-07-08,2022-07-10,Savanta,,UK,2168,43.0,28.0,3.0,12.0,4.0,,,,,1.0,4.0,,,,5.0,lab+15.0,15.0
2022-07-06,2022-07-08,Opinium,The Observer,GB,2000,38.0,33.0,,12.0,6.0,,,,,1.0,3.0,,,,7.0,lab+5.0,5.0
2022-07-07,2022-07-07,Redfield & Wilton Strategies,,GB,1500,43.0,31.0,2.0,12.0,7.0,,,,,,3.0,,,,3.0,lab+12.0,12.0
2022-07-06,2022-07-07,YouGov,The Times,GB,1687,40.0,29.0,3.0,15.0,6.0,,,,,1.0,5.0,,,,2.0,lab+11.0,11.0
2022-07-07,2022-07-07,Techne UK,,UK,1644,41.0,29.0,,14.0,6.0,,,,,,4.0,,,,6.0,lab+12.0,12.0
2022-07-03,2022-07-03,Redfield & Wilton Strategies,,GB,2000,41.0,35.0,5.0,11.0,5.0,,,,,0.0,3.0,,,,1.0,lab+6.0,6.0
2022-07-01,2022-07-03,Savanta,,UK,2106,41.0,32.0,4.0,11.0,3.0,,,,,1.0,4.0,,,,5.0,lab+9.0,9.0
2022-06-29,2022-07-01,We Think,The Byline Times,UK,1015,47.0,27.0,4.0,9.0,6.0,,,,,1.0,4.0,,,,2.0,lab+20.0,20.0
2022-06-28,2022-07-01,BMG Research,The Independent,UK,1521,42.0,32.0,4.0,11.0,4.0,,,,,1.0,4.0,,,,2.0,lab+10.0,10.0
2022-06-29,2022-06-30,Techne UK,,UK,1632,39.0,33.0,,13.0,5.0,,,,,,4.0,,,,6.0,lab+6.0,6.0
2022-06-29,2022-06-30,Redfield & Wilton Strategies,,GB,1500,40.0,32.0,3.0,13.0,5.0,,,,,0.0,5.0,,,,1.0,lab+8.0,8.0
2022-06-28,2022-06-29,YouGov,The Times,GB,1671,36.0,33.0,3.0,13.0,6.0,,,,,1.0,5.0,,,,2.0,lab+3.0,3.0
2022-06-22,2022-06-29,Ipsos,,GB,1059,41.0,30.0,1.0,15.0,6.0,,,,,1.0,5.0,,0.0,,1.0,lab+11.0,11.0
2022-06-27,2022-06-27,Survation,,UK,1017,43.0,35.0,,11.0,2.0,,,,,,3.0,,,,5.0,lab+8.0,8.0
2022-06-26,2022-06-26,Redfield & Wilton Strategies,,GB,2000,41.0,33.0,3.0,15.0,4.0,,,,,0.0,4.0,,,,1.0,lab+8.0,8.0
2022-06-24,2022-06-26,Savanta,The Independent,UK,2217,41.0,34.0,1.0,10.0,5.0,,,,,0.0,5.0,,,,4.0,lab+7.0,7.0
2022-06-22,2022-06-24,Opinium,The Observer,GB,2000,37.0,34.0,,11.0,6.0,,,,,1.0,4.0,,,,7.0,lab+3.0,3.0
2022-06-22,2022-06-23,YouGov,The Times,GB,1671,39.0,34.0,4.0,9.0,8.0,,,,,1.0,4.0,,,,2.0,lab+5.0,5.0
2022-06-22,2022-06-23,Techne UK,,UK,1630,38.0,32.0,,14.0,6.0,,,,,,4.0,,,,6.0,lab+6.0,6.0
2022-06-22,2022-06-22,Redfield & Wilton Strategies,,GB,2000,41.0,32.0,4.0,13.0,5.0,,,,,0.0,4.0,,,,2.0,lab+9.0,9.0
2022-06-16,2022-06-20,Verian,,GB,1141,36.0,34.0,4.0,13.0,5.0,,,,,1.0,4.0,,2.0,,1.0,lab+2.0,2.0
2022-06-19,2022-06-19,Redfield & Wilton Strategies,,GB,2000,40.0,33.0,5.0,13.0,5.0,,,,,0.0,4.0,,,,1.0,lab+7.0,7.0
2022-06-17,2022-06-19,Savanta,,UK,2050,42.0,31.0,3.0,10.0,5.0,,,,,1.0,4.0,,,,3.0,lab+11.0,11.0
2022-06-15,2022-06-16,Techne UK,,UK,1612,39.0,33.0,,13.0,5.0,,,,,,4.0,,,,6.0,lab+6.0,6.0
2022-06-15,2022-06-16,YouGov,The Times,GB,1727,39.0,33.0,4.0,10.0,6.0,,,,,1.0,4.0,,,,1.0,lab+6.0,6.0
2022-06-15,2022-06-15,Redfield & Wilton Strategies,,GB,2000,42.0,34.0,3.0,12.0,4.0,,,,,0.0,3.0,,,,1.0,lab+8.0,8.0
2022-06-12,2022-06-12,Redfield & Wilton Strategies,,GB,2000,39.0,32.0,2.0,15.0,6.0,,,,,1.0,5.0,,,,2.0,lab+7.0,7.0
2022-06-10,2022-06-12,Savanta,,UK,2237,40.0,34.0,2.0,10.0,4.0,,,,,1.0,4.0,,,,5.0,lab+6.0,6.0
2022-06-10,2022-06-10,Survation,,UK,2053,41.0,34.0,,10.0,3.0,,,,,,4.0,,,,7.0,lab+7.0,7.0
2022-06-10,2022-06-10,Techne UK,,UK,1632,39.0,33.0,,12.0,6.0,,,,,,4.0,,,,6.0,lab+6.0,6.0
2022-06-08,2022-06-10,Opinium,The Observer,GB,2002,36.0,34.0,,13.0,6.0,,,,,1.0,3.0,,,,7.0,lab+2.0,2.0
2022-06-08,2022-06-09,YouGov,The Times,GB,1727,39.0,32.0,3.0,11.0,7.0,,,,,1.0,5.0,,,,2.0,lab+7.0,7.0
2022-06-08,2022-06-09,Redfield & Wilton Strategies,,GB,2000,40.0,32.0,4.0,13.0,5.0,,,,,0.0,4.0,,,,2.0,lab+8.0,8.0
2022-06-05,2022-06-05,Redfield & Wilton Strategies,,GB,2000,38.0,34.0,4.0,11.0,7.0,,,,,1.0,4.0,,,,2.0,lab+4.0,4.0
2022-06-01,2022-06-03,YouGov,The Times,GB,2000,36.0,32.0,4.0,12.0,8.0,,,,,1.0,5.0,,,,1.0,lab+4.0,4.0
2022-06-01,2022-06-01,Redfield & Wilton Strategies,,GB,2000,39.0,33.0,4.0,12.0,6.0,,,,,,4.0,,,,1.0,lab+6.0,6.0
2022-05-31,2022-06-01,Techne UK,,UK,1632,40.0,32.0,,12.0,6.0,,,,,,4.0,,,,6.0,lab+8.0,8.0
2022-05-30,2022-05-31,We Think,The Byline Times,UK,1026,48.0,25.0,5.0,9.0,6.0,,,,,1.0,4.0,,,,3.0,lab+23.0,23.0
2022-05-27,2022-05-29,Savanta,,UK,2177,42.0,31.0,3.0,11.0,3.0,,,,,1.0,4.0,,,,4.0,lab+11.0,11.0
2022-05-29,2022-05-29,Redfield & Wilton Strategies,,GB,2000,43.0,36.0,3.0,10.0,5.0,,,,,,3.0,,,,2.0,lab+7.0,7.0
2022-05-25,2022-05-27,Opinium,The Observer,GB,2000,36.0,33.0,,11.0,8.0,,,,,1.0,4.0,,,,8.0,lab+3.0,3.0
2022-05-25,2022-05-26,We Think,The Byline Times,UK,1026,44.0,29.0,5.0,8.0,5.0,,,,,1.0,4.0,,,,3.0,lab+15.0,15.0
2022-05-25,2022-05-26,Techne UK,,UK,1629,40.0,33.0,,11.0,6.0,,,,,,4.0,,,,6.0,lab+7.0,7.0
2022-05-25,2022-05-25,Redfield & Wilton Strategies,,GB,1500,40.0,31.0,3.0,14.0,5.0,,,,,,4.0,,,,2.0,lab+9.0,9.0
2022-05-24,2022-05-25,YouGov,The Times,GB,1755,39.0,31.0,4.0,12.0,7.0,,,,,1.0,4.0,,,,2.0,lab+8.0,8.0
2022-05-19,2022-05-23,Verian,,GB,1087,38.0,32.0,3.0,13.0,8.0,,,,,1.0,3.0,,1.0,,1.0,lab+6.0,6.0
2022-05-22,2022-05-22,Redfield & Wilton Strategies,,GB,2000,39.0,33.0,4.0,12.0,5.0,,,,,1.0,4.0,,,,1.0,lab+6.0,6.0
2022-05-18,2022-05-19,Savanta,Daily Mail,UK,2021,40.0,34.0,2.0,10.0,4.0,,,,,1.0,4.0,,,,5.0,lab+6.0,6.0
2022-05-18,2022-05-19,Techne UK,,UK,1635,39.0,35.0,,10.0,6.0,,,,,,4.0,,,,6.0,lab+4.0,4.0
2022-05-18,2022-05-19,YouGov,The Times,GB,1692,39.0,31.0,4.0,12.0,7.0,,,,,1.0,5.0,,,,1.0,lab+8.0,8.0
2022-05-18,2022-05-18,Redfield & Wilton Strategies,,GB,1500,39.0,33.0,5.0,12.0,4.0,,,,,1.0,4.0,,,,2.0,lab+6.0,6.0
2022-05-11,2022-05-17,Ipsos,,GB,1013,39.0,33.0,1.0,12.0,5.0,,,,,1.0,5.0,,1.0,,2.0,lab+6.0,6.0
2022-05-15,2022-05-15,Redfield & Wilton Strategies,,GB,2000,39.0,35.0,3.0,12.0,6.0,,,,,1.0,4.0,,,,4.0,lab+4.0,4.0
2022-05-13,2022-05-15,Savanta,,UK,2196,41.0,34.0,2.0,10.0,4.0,,,,,1.0,4.0,,,,4.0,lab+7.0,7.0
2022-05-11,2022-05-13,Opinium,The Observer,GB,2000,37.0,34.0,,12.0,7.0,,,,,1.0,4.0,,,,6.0,lab+3.0,3.0
2022-05-11,2022-05-12,Techne UK,,UK,1634,39.0,34.0,,11.0,6.0,,,,,,4.0,,,,6.0,lab+5.0,5.0
2022-05-10,2022-05-11,YouGov,The Times,GB,1990,38.0,33.0,3.0,12.0,6.0,,,,,1.0,4.0,,,,2.0,lab+5.0,5.0
2022-05-08,2022-05-08,Redfield & Wilton Strategies,,GB,2000,39.0,33.0,2.0,12.0,7.0,,,,,,5.0,,,,1.0,lab+6.0,6.0
2022-05-06,2022-05-08,Savanta,,UK,2161,39.0,34.0,3.0,11.0,3.0,,,,,1.0,4.0,,,,4.0,lab+5.0,5.0
2022-05-05,2022-05-06,YouGov,The Times,GB,1707,36.0,35.0,3.0,10.0,8.0,,,,,1.0,5.0,,,,2.0,lab+1.0,1.0
2022-05-04,2022-05-05,Techne UK,,UK,1635,40.0,34.0,,10.0,5.0,,,,,,4.0,,,,7.0,lab+6.0,6.0
2022-05-01,2022-05-01,Redfield & Wilton Strategies,,GB,2000,41.0,33.0,3.0,12.0,5.0,,,,,1.0,4.0,,,,3.0,lab+8.0,8.0
2022-04-28,2022-05-01,Savanta,,UK,2236,41.0,35.0,3.0,9.0,4.0,,,,,0.0,4.0,,,,4.0,lab+6.0,6.0
2022-04-27,2022-04-28,Techne UK,,UK,1633,40.0,35.0,,9.0,6.0,,,,,,4.0,,,,6.0,lab+5.0,5.0
2022-04-20,2022-04-28,Ipsos,,GB,1006,40.0,35.0,1.0,10.0,7.0,,,,,,5.0,,1.0,,1.0,lab+5.0,5.0
2022-04-26,2022-04-27,YouGov,The Times,GB,1779,39.0,33.0,3.0,11.0,6.0,,,,,0.0,5.0,,,,2.0,lab+6.0,6.0
2022-04-22,2022-04-26,Survation,,UK,2587,42.0,33.0,2.0,9.0,4.0,,,,,1.0,4.0,,,,4.0,lab+9.0,9.0
2022-04-14,2022-04-26,Opinium,,GB,4000,37.0,35.0,,10.0,7.0,,,,,,,,,,,lab+2.0,2.0
2022-04-24,2022-04-24,Redfield & Wilton Strategies,,GB,2000,42.0,34.0,4.0,11.0,4.0,,,,,1.0,4.0,,,,0.0,lab+8.0,8.0
2022-04-22,2022-04-24,Savanta,,UK,2231,40.0,34.0,3.0,11.0,3.0,,,,,1.0,4.0,,,,4.0,lab+6.0,6.0
2022-04-20,2022-04-22,Opinium,The Observer,GB,2002,36.0,34.0,,10.0,8.0,,,,,1.0,4.0,,,,7.0,lab+2.0,2.0
2022-04-20,2022-04-21,Techne UK,,UK,1631,40.0,34.0,,10.0,5.0,,,,,,4.0,,,,7.0,lab+6.0,6.0
2022-04-19,2022-04-20,YouGov,The Times,GB,2079,39.0,33.0,3.0,9.0,8.0,,,,,1.0,4.0,,,,3.0,lab+6.0,6.0
2022-04-17,2022-04-17,Redfield & Wilton Strategies,,GB,2000,42.0,34.0,3.0,10.0,5.0,,,,,0.0,5.0,,,,1.0,lab+8.0,8.0
2022-04-13,2022-04-14,Deltapoll,Mail on Sunday,GB,1550,43.0,32.0,2.0,9.0,6.0,,,,,1.0,5.0,,2.0,,1.0,lab+11.0,11.0
2022-04-13,2022-04-14,YouGov,The Times,GB,1960,38.0,33.0,5.0,10.0,7.0,,,,,1.0,4.0,,,,2.0,lab+5.0,5.0
2022-04-12,2022-04-13,Techne UK,,UK,1628,41.0,34.0,,9.0,5.0,,,,,,4.0,,,,7.0,lab+7.0,7.0
2022-04-07,2022-04-11,Verian,,GB,1152,37.0,34.0,4.0,11.0,7.0,,,,,1.0,5.0,,2.0,,1.0,lab+3.0,3.0
2022-04-10,2022-04-10,Redfield & Wilton Strategies,,GB,2000,42.0,34.0,4.0,8.0,5.0,,,,,1.0,4.0,,,,2.0,lab+8.0,8.0
2022-04-08,2022-04-10,Savanta,,UK,2145,40.0,34.0,3.0,9.0,4.0,,,,,0.0,4.0,,,,4.0,lab+6.0,6.0
2022-04-06,2022-04-08,We Think,The Byline Times,UK,918,49.0,25.0,3.0,6.0,6.0,,,,,1.0,4.0,,,,4.0,lab+24.0,24.0
2022-04-06,2022-04-08,Opinium,The Observer,GB,2004,38.0,34.0,,10.0,7.0,,,,,1.0,4.0,,,,7.0,lab+4.0,4.0
2022-04-06,2022-04-07,Techne UK,,UK,1635,40.0,35.0,,10.0,4.0,,,,,,4.0,,,,7.0,lab+5.0,5.0
2022-04-06,2022-04-07,YouGov,The Times,GB,1826,37.0,34.0,4.0,10.0,7.0,,,,,1.0,4.0,,,,3.0,lab+3.0,3.0
2022-04-03,2022-04-03,Redfield & Wilton Strategies,,GB,2000,42.0,36.0,3.0,9.0,4.0,,,,,1.0,3.0,,,,2.0,lab+6.0,6.0
2022-04-01,2022-04-03,Savanta,,UK,2220,40.0,33.0,3.0,11.0,4.0,,,,,1.0,5.0,,,,4.0,lab+7.0,7.0
2022-03-30,2022-03-31,Techne UK,,UK,1639,39.0,36.0,,9.0,5.0,,,,,,5.0,,,,6.0,lab+3.0,3.0
2022-03-29,2022-03-30,YouGov,The Times,GB,2006,37.0,33.0,5.0,9.0,6.0,,,,,1.0,6.0,,,,3.0,lab+4.0,4.0
2022-03-28,2022-03-30,Survation,,UK,2033,42.0,35.0,2.0,9.0,3.0,,,,,1.0,4.0,,,,5.0,lab+7.0,7.0
2022-03-25,2022-03-27,Savanta,,GB,2226,39.0,35.0,3.0,11.0,3.0,,,,,0.0,5.0,,,,4.0,lab+4.0,4.0
2022-03-27,2022-03-27,Redfield & Wilton Strategies,,GB,2000,37.0,35.0,5.0,9.0,5.0,,,,,1.0,6.0,,,,2.0,lab+2.0,2.0
2022-03-23,2022-03-25,Opinium,The Observer,GB,2002,38.0,36.0,,9.0,7.0,,,,,1.0,4.0,,,,6.0,lab+2.0,2.0
2022-03-23,2022-03-24,YouGov,The Times,GB,1759,37.0,35.0,4.0,10.0,7.0,,,,,1.0,4.0,,,,2.0,lab+2.0,2.0
2022-03-23,2022-03-24,Techne UK,,UK,1641,40.0,35.0,,10.0,5.0,,,,,,4.0,,,,6.0,lab+5.0,5.0
2022-03-22,2022-03-23,YouGov,The Times,GB,1810,36.0,35.0,5.0,9.0,8.0,,,,,1.0,4.0,,,,3.0,lab+1.0,1.0
2022-03-17,2022-03-21,Verian,,GB,1042,36.0,36.0,3.0,12.0,6.0,,,,,1.0,3.0,,1.0,,2.0,Tie,0.0
2022-03-20,2022-03-20,Redfield & Wilton Strategies,,GB,2000,40.0,35.0,2.0,11.0,7.0,,,,,0.0,4.0,,,,1.0,lab+5.0,5.0
2022-03-16,2022-03-17,Techne UK,,UK,1636,39.0,35.0,,10.0,6.0,,,,,,4.0,,,,6.0,lab+4.0,4.0
2022-03-16,2022-03-17,YouGov,The Times,GB,1761,39.0,33.0,4.0,10.0,7.0,,,,,1.0,5.0,,,,2.0,lab+6.0,6.0
2022-03-09,2022-03-16,Ipsos,Evening Standard,GB,1000,39.0,35.0,,10.0,7.0,,,,,,5.0,,,,5.0,lab+4.0,4.0
2022-03-13,2022-03-13,Redfield & Wilton Strategies,,GB,2000,39.0,36.0,4.0,10.0,6.0,,,,,1.0,4.0,,,,2.0,lab+3.0,3.0
2022-03-11,2022-03-13,Savanta,,UK,2192,40.0,35.0,3.0,9.0,3.0,,,,,1.0,4.0,,,,4.0,lab+5.0,5.0
2022-03-09,2022-03-11,Opinium,The Observer,GB,2007,37.0,35.0,,9.0,7.0,,,,,1.0,4.0,,,,7.0,lab+2.0,2.0
2022-03-08,2022-03-11,Deltapoll,,GB,2003,40.0,34.0,2.0,10.0,5.0,,,,,1.0,5.0,,1.0,,1.0,lab+6.0,6.0
2022-03-09,2022-03-10,Techne UK,,UK,1641,38.0,36.0,,9.0,6.0,,,,,,4.0,,,,7.0,lab+2.0,2.0
2022-03-08,2022-03-09,YouGov,The Times,GB,1700,39.0,33.0,4.0,10.0,7.0,,,,,1.0,4.0,,,,2.0,lab+6.0,6.0
2022-03-07,2022-03-07,Redfield & Wilton Strategies,,GB,2000,40.0,37.0,2.0,10.0,5.0,,,,,0.0,4.0,,,,1.0,lab+3.0,3.0
2022-03-04,2022-03-07,Survation,38 Degrees,GB,2034,40.0,37.0,,9.0,5.0,,,,,1.0,5.0,,,,4.0,lab+3.0,3.0
2022-03-04,2022-03-06,Savanta,,UK,2222,41.0,34.0,3.0,9.0,4.0,,,,,1.0,5.0,,,,5.0,lab+7.0,7.0
2022-03-03,2022-03-04,YouGov,The Times,GB,1658,37.0,35.0,5.0,7.0,8.0,,,,,1.0,5.0,,,,2.0,lab+2.0,2.0
2022-03-02,2022-03-03,Techne UK,,UK,1631,38.0,35.0,,10.0,6.0,,,,,,4.0,,,,7.0,lab+3.0,3.0
2022-02-28,2022-02-28,Redfield & Wilton Strategies,,GB,2000,38.0,35.0,4.0,12.0,5.0,,,,,0.0,5.0,,,,1.0,lab+3.0,3.0
2022-02-21,2022-02-28,Number Cruncher Politics,ITV,UK,2001,42.0,35.0,2.0,8.0,6.0,,,,,1.0,5.0,,,,2.0,lab+7.0,7.0
2022-02-25,2022-02-27,Savanta,,UK,2208,42.0,34.0,3.0,9.0,3.0,,,,,1.0,4.0,,,,4.0,lab+8.0,8.0
2022-02-24,2022-02-25,YouGov,The Times,GB,1741,39.0,34.0,5.0,9.0,6.0,,,,,1.0,5.0,,,,3.0,lab+5.0,5.0
2022-02-23,2022-02-25,Opinium,The Observer,GB,2068,38.0,34.0,,11.0,6.0,,,,,1.0,4.0,,,,5.0,lab+4.0,4.0
2022-02-23,2022-02-24,Techne UK,,UK,1635,39.0,35.0,,9.0,6.0,,,,,,4.0,,,,7.0,lab+4.0,4.0
2022-02-22,2022-02-23,We Think,The Byline Times,UK,1004,46.0,27.0,4.0,8.0,7.0,,,,,1.0,5.0,,,,3.0,lab+19.0,19.0
2022-02-21,2022-02-21,Redfield & Wilton Strategies,,GB,2000,39.0,33.0,4.0,11.0,7.0,,,,,1.0,5.0,,,,1.0,lab+6.0,6.0
2022-02-17,2022-02-21,Verian,,GB,1090,39.0,34.0,2.0,12.0,6.0,,,,,1.0,4.0,,,,2.0,lab+5.0,5.0
2022-02-17,2022-02-21,Survation,,UK,2050,42.0,35.0,2.0,9.0,3.0,,,,,1.0,4.0,,0.0,,4.0,lab+7.0,7.0
2022-02-18,2022-02-20,Savanta,The Independent,UK,2201,40.0,33.0,3.0,11.0,5.0,,,,,0.0,4.0,,,,4.0,lab+7.0,7.0
2022-02-14,2022-02-18,Find Out Now,,GB,12700,38.0,32.0,4.0,13.0,7.0,,,,,1.0,5.0,,,,2.0,lab+6.0,6.0
2022-02-16,2022-02-17,YouGov,The Times,GB,1720,38.0,34.0,4.0,10.0,6.0,,,,,1.0,4.0,,,,2.0,lab+4.0,4.0
2022-02-16,2022-02-17,Techne UK,,UK,1625,39.0,34.0,,10.0,6.0,,,,,,4.0,,,,7.0,lab+5.0,5.0
2022-02-14,2022-02-14,Redfield & Wilton Strategies,,GB,2000,38.0,33.0,5.0,11.0,6.0,,,,,1.0,4.0,,,,2.0,lab+5.0,5.0
2022-02-11,2022-02-13,Savanta,,UK,2226,41.0,32.0,3.0,11.0,4.0,,,,,1.0,4.0,,,,4.0,lab+9.0,9.0
2022-02-10,2022-02-11,YouGov,The Times,GB,1720,37.0,34.0,4.0,10.0,8.0,,,,,1.0,5.0,,,,2.0,lab+3.0,3.0
2022-02-09,2022-02-11,Opinium,The Observer,GB,1526,37.0,34.0,,11.0,6.0,,,,,1.0,3.0,,,,8.0,lab+3.0,3.0
2022-02-08,2022-02-09,Techne UK,,UK,1631,41.0,33.0,,9.0,6.0,,,,,,4.0,,,,7.0,lab+8.0,8.0
2022-02-07,2022-02-07,Redfield & Wilton Strategies,,GB,2000,42.0,32.0,4.0,9.0,6.0,,,,,1.0,4.0,,,,2.0,lab+10.0,10.0
2022-02-04,2022-02-06,Savanta,,UK,2232,42.0,33.0,3.0,9.0,5.0,,,,,1.0,4.0,,,,4.0,lab+9.0,9.0
2022-02-03,2022-02-04,Deltapoll,The Sun on Sunday,GB,1587,41.0,34.0,2.0,10.0,5.0,,,,,1.0,4.0,,2.0,,1.0,lab+7.0,7.0
2022-02-01,2022-02-02,Techne UK,,UK,1631,40.0,32.0,,10.0,6.0,,,,,,4.0,,,,8.0,lab+8.0,8.0
2022-02-01,2022-02-02,YouGov,The Times,GB,1661,41.0,32.0,4.0,10.0,6.0,,,,,1.0,5.0,,,,2.0,lab+9.0,9.0
2022-01-31,2022-01-31,Redfield & Wilton Strategies,,GB,2000,40.0,33.0,3.0,11.0,6.0,,,,,1.0,4.0,,,,1.0,lab+7.0,7.0
2022-01-28,2022-01-30,Savanta,,UK,2283,44.0,33.0,3.0,9.0,3.0,,,,,1.0,4.0,,,,4.0,lab+11.0,11.0
2022-01-28,2022-01-28,Techne UK,,UK,—,38.0,31.0,2.0,12.0,6.0,,,,,,4.0,,,,7.0,lab+7.0,7.0
2022-01-27,2022-01-28,Opinium,The Observer,GB,1647,39.0,34.0,,9.0,5.0,,,,,1.0,5.0,,,,6.0,lab+5.0,5.0
2022-01-26,2022-01-27,YouGov,The Times,GB,1656,38.0,32.0,3.0,11.0,7.0,,,,,1.0,5.0,,,,3.0,lab+6.0,6.0
2022-01-25,2022-01-27,Deltapoll,Daily Mirror,GB,1515,42.0,32.0,1.0,10.0,6.0,,,,,1.0,5.0,,1.0,,1.0,lab+10.0,10.0
2022-01-26,2022-01-27,We Think,The Byline Times,UK,1005,48.0,28.0,4.0,7.0,6.0,,,,,0.0,5.0,,,,1.0,lab+20.0,20.0
2022-01-19,2022-01-25,Ipsos,Evening Standard,GB,1059,40.0,31.0,1.0,13.0,9.0,,,,,1.0,4.0,,,,1.0,lab+9.0,9.0
2022-01-25,2022-01-25,Survation,Daily Mail,UK,1117,40.0,35.0,3.0,10.0,3.0,,,,,1.0,5.0,,0.0,,3.0,lab+5.0,5.0
2022-01-20,2022-01-24,Verian,,GB,1086,38.0,34.0,2.0,11.0,7.0,,,,,1.0,5.0,,,,1.0,lab+4.0,4.0
2022-01-24,2022-01-24,Redfield & Wilton Strategies,,GB,2000,41.0,34.0,3.0,11.0,5.0,,,,,0.0,5.0,,,,1.0,lab+7.0,7.0
2022-01-21,2022-01-23,Savanta,,UK,2095,40.0,32.0,3.0,11.0,4.0,,,,,1.0,5.0,,,,4.0,lab+8.0,8.0
2022-01-11,2022-01-23,JL Partners,Sunday Times,GB,4561,42.0,32.0,2.0,10.0,7.0,,,,,0.0,5.0,,1.0,,1.0,lab+10.0,10.0
2022-01-20,2022-01-21,YouGov,The Times,GB,1668,39.0,32.0,4.0,8.0,8.0,,,,,1.0,5.0,,,,2.0,lab+7.0,7.0
2022-01-20,2022-01-20,We Think,The Byline Times,UK,1015,45.0,27.0,4.0,8.0,7.0,,,,,1.0,5.0,,,,3.0,lab+18.0,18.0
2022-01-17,2022-01-17,Redfield & Wilton Strategies,,GB,2000,43.0,30.0,4.0,9.0,7.0,,,,,1.0,4.0,,,,2.0,lab+13.0,13.0
2022-01-14,2022-01-17,Survation,38 Degrees,UK,2036,43.0,33.0,2.0,10.0,3.0,,,,,1.0,4.0,,1.0,,1.0,lab+10.0,10.0
2022-01-14,2022-01-16,Savanta,,GB,2151,41.0,32.0,3.0,11.0,4.0,,,,,1.0,5.0,,,,4.0,lab+9.0,9.0
2022-01-12,2022-01-16,Deltapoll,,GB,4292,41.0,32.0,2.0,11.0,5.0,,,,,1.0,5.0,,2.0,,1.0,lab+9.0,9.0
2022-01-13,2022-01-14,Savanta,,GB,2151,42.0,32.0,2.0,11.0,4.0,,,,,1.0,4.0,,,,4.0,lab+10.0,10.0
2022-01-13,2022-01-14,YouGov,The Times,GB,1683,39.0,31.0,5.0,11.0,6.0,,,,,1.0,5.0,,,,2.0,lab+8.0,8.0
2022-01-12,2022-01-14,Opinium,The Observer,UK,1271,41.0,31.0,,9.0,6.0,,,,,1.0,4.0,,,,8.0,lab+10.0,10.0
2022-01-12,2022-01-13,FocalData,,GB,1003,42.0,33.0,3.0,11.0,4.0,,,,,1.0,3.0,,,,2.0,lab+9.0,9.0
2022-01-12,2022-01-13,YouGov,The Times,GB,1690,40.0,29.0,6.0,11.0,6.0,,,,,,5.0,,,,1.0,lab+11.0,11.0
2022-01-13,2022-01-13,Find Out Now,Electoral Calculus,GB,2128,41.0,27.0,5.0,11.0,8.0,,,,,1.0,5.0,,,,2.0,lab+14.0,14.0
2022-01-11,2022-01-12,YouGov,The Times,GB,1666,38.0,28.0,4.0,13.0,7.0,,,,,,5.0,,,,3.0,lab+10.0,10.0
2022-01-10,2022-01-10,Redfield & Wilton Strategies,,GB,2000,39.0,35.0,4.0,12.0,5.0,,,,,0.0,4.0,,,,1.0,lab+4.0,4.0
2022-01-07,2022-01-09,Savanta,,GB,2207,37.0,33.0,4.0,11.0,4.0,,,,,1.0,5.0,,,,5.0,lab+4.0,4.0
2022-01-06,2022-01-07,YouGov,The Times,GB,1744,37.0,33.0,5.0,10.0,6.0,,,,,1.0,5.0,,,,3.0,lab+4.0,4.0
2022-01-05,2022-01-07,Opinium,The Observer,UK,1326,39.0,34.0,,11.0,5.0,,,,,1.0,4.0,,,,6.0,lab+5.0,5.0
2022-01-03,2022-01-03,Redfield & Wilton Strategies,,GB,2000,38.0,35.0,4.0,10.0,5.0,,,,,0.0,5.0,,,,2.0,lab+3.0,3.0
2021-12-23,2021-12-30,Deltapoll,The Mail on Sunday,GB,1567,40.0,35.0,3.0,10.0,4.0,,,,,1.0,5.0,,1.0,,0.0,lab+5.0,5.0
2021-12-28,2021-12-28,Techne UK,,UK,TBA,37.0,32.0,,11.0,4.0,,,,,,4.0,,,,12.0,lab+5.0,5.0
2021-12-21,2021-12-23,Opinium,The Observer,UK,1216,39.0,32.0,,11.0,6.0,,,,,1.0,5.0,,,,7.0,lab+7.0,7.0
